name,turnover,holding_period_days,concentration_hhi,buy_sell_symmetry,volatility_pref,realized_return_pref,max_drawdown_pref,market_state_exposure,trade_interval_days,ind_交通运输,ind_传媒,ind_公用事业,ind_农林牧渔,ind_医药生物,ind_商贸零售,ind_国防军工,ind_基础化工,ind_家用电器,ind_建筑材料,ind_建筑装饰,ind_房地产,ind_有色金属,ind_机械设备,ind_汽车,ind_煤炭,ind_环保,ind_电力设备,ind_电子,ind_石油石化,ind_社会服务,ind_纺织服饰,ind_综合,ind_美容护理,ind_计算机,ind_轻工制造,ind_通信,ind_钢铁,ind_银行,ind_非银金融,ind_食品饮料
sim_strat_0010,23.577678559471735,11.761594972707345,0.24121138010328888,0.6140715008187752,0.12961255901035465,0.00376074828951288,0.7513852326802763,0.11612034154064557,1.2573075828111309,1.2410995616655589e-20,7.176959415212967e-28,1.8511300372871827e-47,1.6909550515671234e-05,0.8823710715106374,9.263555378451767e-83,6.360604049799085e-31,1.549844589142151e-175,0.00022136294807177008,5.0063108070477344e-17,2.2625593908895228e-16,2.8972574273811014e-25,1.4059513497484047e-38,0.00028167749566145197,6.312274277226413e-36,0.054277910654911554,9.368037804174846e-92,2.211840287098621e-07,6.730842873656522e-07,1.7605402490695393e-127,7.271600688962903e-11,5.098920761903191e-49,2.6755505890947896e-28,0.012339114105159225,0.05045695605040632,3.4666505550963854e-66,1.8873482078973126e-86,1.4223201630174479e-31,3.410334360438492e-05,6.093040055338001e-25,1.2786459925500106e-189
sim_strat_0011,4.868897672485872,43.63759143553293,0.17950035968164266,0.864771788989914,0.10972430896141425,0.1289465937925655,0.6469048635489424,0.7095789307532955,7.02016530151681,2.513796711199164e-70,3.0458927417754364e-145,2.443445843084694e-26,1.4292161726531455e-12,1.4482167736013316e-29,3.048875147255379e-41,1.9760746894877234e-82,5.436200976530838e-08,2.5249569405927846e-44,1.2131851379513796e-20,4.522797735582294e-161,4.84159958040301e-16,3.061099851235691e-158,3.7207379896520007e-65,4.626136676507782e-172,3.1609247051540066e-11,4.675200495145557e-20,8.955523567902816e-102,0.9999953369596349,1.243066143546509e-41,2.3303979779965314e-70,2.769786609674611e-06,2.4906667588269373e-108,3.738554571478304e-159,5.8253566140741775e-25,1.8388587065099757e-06,3.756484961264908e-48,1.3758228315938284e-43,1.045110794440624e-58,2.5786419045533537e-40,1.4342394536319214e-37
sim_strat_0012,4.291213923704037,66.79549182407536,0.06836042329898788,0.49512526897430853,0.4375176984485203,0.23391914485582396,0.7978338131563282,-0.34555865272362296,3.628414140978698,1.3841549168452818e-09,0.007108003216490409,2.7285781302965487e-175,5.292341231999293e-24,0.09766241573907145,2.193279975904716e-27,0.018600356577496032,1.255920547387247e-197,2.5195110925568214e-06,4.0145797475866656e-24,1.8227426843554034e-19,1.231274501679056e-05,3.2598562542363567e-06,2.284302858387749e-05,6.078272388376989e-15,1.0443615767572226e-23,1.0095244926975781e-42,0.35905837932754203,0.20640820580877953,5.513906789239421e-34,0.00013874989381377405,8.586398178806728e-07,7.080129227810118e-60,5.746743297393744e-05,0.014554416264931308,5.638642478772196e-99,0.2205958822498407,3.0183565433672087e-32,6.424656553107946e-38,0.07577432832413457,1.431116667479053e-17
sim_strat_0013,19.768399860817663,13.572166109702053,0.11532583131058083,0.4864309667769781,0.05282216817052829,0.007886587806599885,1.0,0.32146079143932815,8.297968614710937,0.2570475585426741,6.087203341377994e-07,0.0006268103533288054,0.07670435618331997,0.08731154033788555,0.0043862208744232314,1.5398102452094897e-05,0.013306177271006683,4.055107928388962e-05,0.02071441042821906,0.19430379734274614,0.19871314984980973,3.685314583562818e-24,1.3963420391840599e-93,0.03144454208722161,1.1015770527751257e-15,7.820844834264622e-52,6.677804191772813e-12,0.014963506280807778,9.345705113659865e-23,0.0009105981811708559,1.1131563880345043e-05,2.3045877876560472e-29,1.84111811006589e-11,8.716479432049607e-14,2.7373385198425227e-41,6.080490407721353e-22,0.021153446418870816,0.026968567543180114,0.05108719627339289,0.00029043254081515544
sim_strat_0014,13.449556973342972,17.751391390400006,0.09808644823808342,0.3669971021547583,0.11751407106619068,-0.02544321164486029,1.0,-0.2372935296760817,2.5974019838370577,0.01262470878626646,3.6567917583015554e-06,7.819513958948542e-41,1.1083239154990266e-56,0.0866962868066717,1.3136946242448566e-30,1.0261840390651762e-11,4.450640763438465e-06,4.414768923337379e-14,0.1924632646053316,0.03252735108715849,2.4268293590896758e-09,0.1808695077989083,0.00029557535673064943,3.5902113119912534e-06,3.67204553843964e-05,3.036615949383665e-25,0.13619582142775102,0.20017283113717402,0.0005167930039834844,2.0605909618740068e-12,1.180847584042509e-15,0.0017939068513984605,3.6006889156118473e-06,0.13132907650694906,4.28942366058514e-05,0.0008571172881636728,1.2572494727486011e-08,9.615543749075995e-06,0.023553203035898466,1.2727433983507395e-08
sim_strat_0015,8.9902354933659,75.36725227215763,0.09381570846388648,0.6195139146127369,0.11544209699186594,0.15224887836034237,0.457867179342411,0.5585962659144155,7.562955897662163,2.3689852804643354e-14,6.3271786710450185e-81,0.06718498686938913,5.075249789313373e-221,0.059118298256994634,0.007234981466722938,2.4703294847102853e-21,0.15732190835540213,0.027312515217277806,0.2527406902851311,0.04828503578016879,9.558081119097221e-10,1.5522597913625374e-05,0.0033937517568021266,1.0413249634679707e-118,1.1922499023181334e-47,8.674943199157861e-07,0.3232016576974005,4.670883982646171e-14,0.0005727650470705063,1.1696548848020904e-17,0.03469674164881484,4.408457364905469e-18,3.1933254850255107e-07,0.0016890270878294601,0.0154252063420687,1.9929440235410802e-17,5.836714090230664e-110,5.958646711236983e-20,0.0009891427095461204,0.0008165810987206765
sim_strat_0016,21.293790251222905,6.229551038519989,0.05933301100725638,0.47361013369684146,0.17688639991332192,0.012346860517099836,0.9806196287349783,-0.04425852383212856,2.009509850809022,0.2804695022320581,0.0038581946045036612,0.08586539057654176,0.018427743189122374,0.057687439748702635,7.475790330640336e-08,0.01147172008552099,0.030600360519922244,1.8349890972062086e-05,4.1816413115635844e-05,0.0028394959326357317,0.04387644795068506,0.05055596067326935,0.0013430078480134125,0.03957461693222197,0.0002276729542685438,0.022037153546949816,0.00016727273066514416,0.0008227572847460823,0.1537215067918244,0.009062227412943031,0.014453495784738195,1.5227136872736938e-11,1.9929878054209086e-09,6.649094790427323e-05,2.289209893083945e-05,0.03190547876166602,0.0008518836434158212,0.000731924971367846,0.01467076590068251,0.1246283538064942
sim_strat_0017,3.4179685529761956,72.60912045322432,0.030176862019730643,0.5667643105413127,0.18003369184361198,0.07983446128934968,0.5945951221791304,-0.736409861794184,14.107047208236642,0.006721566946623619,0.00044840946676742634,0.0004712870287920355,2.8503784462973164e-09,0.2247571001072937,0.024967259948892317,1.1680827134657596e-15,0.04552840722473938,2.4877627607951134e-06,0.0004508333621927813,0.03939604548801596,0.04758797215553962,0.0001033981686443018,2.6069549709313493e-06,0.03302188205498685,0.14654601927643277,0.07416963505695713,0.007721519088772601,0.0032854599751673545,2.2121748930938048e-17,0.007392658492051179,0.013882247785126561,1.7391633784136375e-05,9.050684946314135e-64,3.2537258674439073e-15,0.05086988022105807,0.00011031794471793858,0.011558568158104392,0.2080150670345766,2.2163839324326566e-06,0.05296975942871614
sim_strat_0018,5.202483507984999,47.52506669542149,0.3228220182354459,0.5325437507617093,0.09376257017865224,0.08341899560105671,0.5922481534193604,0.8190050410169674,5.661911761336318,2.2589030416077674e-22,3.960237475420946e-79,5.597034480522981e-145,3.3052025912595585e-19,9.082210712700304e-09,0.05977671674619477,4.66025495852797e-70,2.577863079370379e-58,6.894333921173598e-29,6.346308281786145e-142,7.049195141467877e-36,0.9385817016995048,6.856176136855876e-31,2.7665699689459336e-84,0.0014800788527874456,1.4556646503703799e-07,3.516684497330583e-30,5.235053664235145e-19,9.751088868374513e-154,1.301423457789017e-16,1.39501837142516e-18,3.8200349792195674e-104,1.0691413481777983e-36,1.4100714030425855e-76,4.421334855189866e-09,5.929468480006941e-18,2.5309768187311415e-22,8.893969121838371e-26,0.0001613436315021843,2.201995725119245e-18,1.5709780385328642e-19
sim_strat_0019,19.19536631378812,12.222557178385882,0.08760233136868899,0.47522414566266374,0.1097385375990748,0.0751877279126974,0.6313969612538367,0.08631258158358873,5.076902985011687,0.053941777692017044,1.0896556494902451e-10,3.123062600869129e-11,3.723592472272484e-10,8.004852863915436e-28,3.1319440233586775e-06,1.2384774721982978e-41,1.7784076868258663e-42,7.56597596458586e-64,9.090221593334694e-66,2.3359440291656136e-23,0.010354544991252969,1.812610540133441e-43,6.729975045622634e-30,1.5839283880875678e-160,2.0190417318028016e-43,4.572341567708739e-25,4.875427216805715e-23,2.054599769448394e-10,0.0021309863025778734,0.9205692669831164,0.00010328239297736154,0.00022876623063046802,8.263230654052666e-101,1.819589600045988e-60,1.1462313673872817e-52,2.994358552845039e-28,7.263994046574216e-23,7.258438083818629e-58,7.940543683612134e-93,0.012668242745389142
sim_strat_0020,38.46441087051358,4.134309117971231,0.23706853784108942,0.5034202985304101,0.09383506720123588,0.06035846053191404,0.8459658553331597,0.06042979278271498,2.793417243071068,0.001366619454107504,0.00518831470972387,5.498607365927659e-07,5.34139914732755e-69,6.9559298795940516e-06,0.10659874518180841,0.0019169654409532605,0.014924305386146286,6.232344220340001e-39,4.0221830760778194e-07,0.00012969430706369004,4.1637537206775553e-79,0.1355584530790111,0.0019623872177813276,0.2141849657514863,7.237457867785561e-28,0.00035289455408399155,0.053347203605586986,0.38222907075317863,1.776280026135657e-38,0.029334543027100642,8.698713205941906e-91,1.1996654382564058e-15,7.680666765957857e-58,0.01085177366341511,1.957359823247153e-05,0.03150344125615604,1.473949238908091e-07,4.0422478385835436e-30,0.01052299361031552,2.1145521219845974e-28
sim_strat_0021,15.272004236621836,26.79832599743664,0.14206855465964888,0.4369776187154186,0.12429432460258741,0.09623387966484676,0.887621679987492,0.7193926879945044,7.3099095017618305,0.002428797322177201,1.4159494360681426e-17,1.4734848721550323e-28,4.196299570367969e-36,2.3455769403713383e-47,2.1238180848464304e-11,2.024981983082102e-64,3.705873746506362e-83,9.415634664236558e-05,6.2915440530107526e-09,5.694357720162698e-22,1.1914572512861215e-13,9.276652523809459e-10,0.5128658417230961,1.2278068151688854e-145,1.9054189923416196e-59,3.4469012931891974e-107,3.993021945376738e-27,0.1364626677786676,3.190152590458177e-30,7.911860361463052e-32,1.907517295205267e-08,0.00013864759257304002,3.2503877108134845e-10,0.3323975966511399,4.467893536334137e-53,6.225860087333198e-41,2.892376421123621e-17,0.01561219968667685,6.003371424723855e-10,6.565791130297937e-08
sim_strat_0022,16.0639614302159,27.288651478734657,0.0922142905820047,0.44994681534673614,0.09356336142156571,-0.08086742296366622,0.5563477532996065,0.5772364462230664,6.590176290053329,0.008566187927441462,7.502766531258137e-88,3.0095501720147635e-05,2.2714368716336226e-07,4.313694185482378e-05,1.5870269530528185e-18,1.7435477421876102e-67,4.440453702033685e-05,3.764020395097625e-09,0.00030123254661201245,1.1451366593746488e-06,1.6027394893243475e-92,0.003862334650825679,0.0005335472632334792,0.020143814387470888,8.578652144221601e-06,6.02703310986383e-29,3.6421809775383665e-06,5.503450750515352e-25,5.852391583970333e-06,3.7714358625516435e-05,0.0014693064532546574,7.950791174133343e-11,1.7659540074842554e-19,5.982314315657564e-39,1.0368497457159256e-05,1.0626130390239304e-62,0.4296114281802044,0.5353269794056988,3.3888184582498326e-35,1.4763756479279164e-24
sim_strat_0023,6.321965187768447,58.77558620070182,0.19110198875527262,0.5093922663420151,0.12379700395616525,0.03364649200511029,0.6256169281793256,0.7758938034135978,29.043984568006948,0.26503744731497053,0.03343791824090852,8.645627524068762e-18,5.852416487235837e-61,0.000550595813008021,3.8414935608821297e-35,1.2058956040723125e-19,0.07891337499314692,3.554637429503019e-119,0.0001378815836097945,0.018053548059247335,1.4283128135467635e-139,0.08391572599566874,3.008819272828174e-193,8.833748795613566e-15,2.3830408984998833e-54,1.2028204597605866e-12,4.782996362000936e-05,9.169172079289263e-11,0.03246863854625613,1.894113430173524e-169,0.005632562737833911,5.952299736802986e-13,2.3384264683176766e-43,7.029024755056478e-05,1.199757619411689e-12,0.4817114666865975,2.2719722847026092e-05,1.3199462555157446e-23,3.663184121864873e-14,7.78947425655683e-20
sim_strat_0024,14.923182766815561,23.20687900334057,0.15766063191160987,0.47654620439039486,0.11046955873134098,-0.009112619827705948,0.5615919829920522,0.3304207804702996,7.195633991628417,1.0656123842325204e-63,0.9827020671583611,3.189716554347783e-56,2.5135021926569794e-08,1.6195129788015913e-05,4.7688338775860306e-14,2.5848762932350733e-09,7.807497556876137e-13,6.077280912666233e-77,0.01623171505171013,2.5308604892389244e-138,7.0691966089261745e-90,1.397129966120153e-10,1.9218163688437022e-31,2.3985173842291593e-15,9.819561815845149e-25,1.726134659278996e-54,4.965890455999803e-18,1.765661534406131e-21,2.0546759333889022e-81,7.533711304740929e-205,1.005954701114744e-15,3.3333696660502265e-102,1.563710839221911e-11,2.0761104159347796e-27,6.892085674029676e-23,8.936385024415645e-47,1.7784231706213128e-27,1.0453064076662465e-13,1.3793898287829797e-14,0.0010499947839421946
sim_strat_0025,4.434626906230597,61.673036813293784,0.1851627631029689,0.5969531248592969,0.0874214338508331,0.07686090477185145,0.6965616680335518,0.32260545076367814,8.081437355096952,3.074030826217083e-42,2.8104200581521807e-17,2.6428619981187125e-22,1.6014865235378436e-11,1.4599915631779155e-24,9.709549157758711e-21,3.574919929030383e-25,1.206828430243702e-26,1.7234657319721824e-18,2.0855022135425424e-58,9.055386123490793e-32,9.226992173631646e-125,4.931131661541431e-12,7.910106748628662e-12,3.772123575274195e-37,0.9994800094185436,3.7547828305493296e-67,7.578427139489983e-15,0.00016036898185516914,4.628834348993374e-39,5.428525462870033e-12,3.0198880859924734e-40,4.225776798073937e-43,1.3563610205172119e-24,1.2905503639409817e-45,1.087310948550009e-159,1.615089992096344e-09,4.479816595176825e-30,0.0003596144615958491,3.3408055323671444e-38,5.488623139459227e-09
sim_strat_0026,10.734764700278834,21.156993813672948,0.23504237469704894,0.4165790776776498,0.11436656523688815,0.06838291286641357,0.8803523161941287,0.25466596850095924,8.358930164472412,0.0005003035652483687,3.2493359634150105e-81,3.50193826079149e-88,0.10575520587106649,0.0003416608260189054,2.824127933853165e-56,4.604050495092126e-62,0.0011968959180079554,0.07798003490070779,2.6490699751133263e-12,0.0013532325049274148,9.503961214457962e-06,0.11149871700641084,0.13304572998768197,9.391647744330564e-09,1.630612460921635e-129,8.334052851142515e-60,0.0377766759999266,0.04273655665076056,0.18016330293021585,0.01702267349996804,0.030322266890480974,2.2844199460150103e-61,1.4849574839585864e-05,1.1970552136515061e-12,0.25926112696933484,2.4568684784274713e-16,4.293873849786265e-110,8.793098101114633e-33,0.000938483045668961,8.277050202644636e-05
sim_strat_0027,9.183965573949218,14.934348371668728,0.025855821980294288,0.5119829302194309,0.3591344427455139,0.027563401233506563,0.8114820047988306,-0.1656520641248843,2.5201541354063224,2.800488359047963e-60,1.1496644009734896e-49,4.307769731952924e-28,3.3260485627987545e-07,0.1523756254475758,4.183875667199628e-36,0.00021869310045974125,4.0616315032418e-120,1.1163251136308128e-05,7.717262679421719e-32,8.373011621942574e-20,1.611453634949321e-43,0.004074316778833656,1.1439719489660247e-29,1.259586347427361e-11,2.6895914915232168e-21,8.854479424366369e-42,0.0009918496131781428,0.792902463921862,1.3259047579917921e-11,3.076437725253292e-08,2.5934758630218976e-57,1.0324065708198545e-86,5.196386611717566e-75,0.013497283677101622,3.6146080675005964e-37,1.193800785998075e-22,4.8424674389027303e-11,0.005360636447196771,0.03056760431914291,2.727514001529526e-21
sim_strat_0028,50.30659661136582,7.323574459663783,0.5875325684344599,0.6117221506369172,0.13487792777547836,0.01944675903663953,1.0,0.28404411314597583,1.736694949124842,1.6931430218456302e-10,1.0904845599952914e-16,1.6387209945615064e-34,1.2684963863574113e-35,1.942242977607366e-32,2.6815089275843696e-49,1.398911270851696e-16,1.4890535662391767e-101,1.3097926006448773e-86,1.786679821395532e-36,1.8402593508139124e-20,3.957654990265409e-47,0.09081264963597008,0.009546841521841475,0.00015303294772997644,1.2565187792524563e-50,1.5259063798005278e-117,0.04925652749182319,0.47676690726833093,5.129277124653954e-21,7.575903928773591e-31,4.595426261271847e-69,1.5018833048209942e-53,0.0001353101199803697,0.3366745554234783,2.7679589536267044e-60,3.563350000190678e-19,2.6614178833735935e-97,0.029111675338582818,4.652961595549845e-28,0.0075425000829483025
sim_strat_0029,43.61075284851694,8.179378091320308,0.5476924519570718,0.5167345329553229,0.1263886810338351,0.035093504638861184,0.9363277261092486,0.15373756815465486,1.6084560262877656,5.3552005192447277e-14,3.4427076707416564e-176,1.3415841140625314e-15,7.412406887902696e-10,1.210632480348962e-07,5.391693442857929e-17,2.8978590078677736e-103,2.2394340767462445e-192,7.740001899742646e-54,2.0148395116023528e-54,1.2705980071810638e-14,3.610439574866649e-06,0.2234496507432891,6.143985107440125e-75,6.362863271698434e-05,9.762336877517463e-148,0.07947653189743424,0.32227874118941424,0.11804013883547992,7.588591429269397e-06,7.316624029944373e-10,5.201763943002652e-26,2.4200677399480165e-38,6.344597514019133e-38,0.13186434085145557,1.1370806616630272e-06,2.0850347400730566e-23,1.5987632514900136e-24,0.12345724758258138,0.0013572616197440278,2.713503274197707e-20
sim_strat_0030,36.931568071401465,9.681871458576476,0.5967936479770383,0.7195781168438248,0.11318088569705965,0.007692066018437804,0.6613118172736158,0.11927913698309217,1.1962069433053992,1.0542810311999976e-135,1.9903299843197452e-57,1.2834439718572476e-49,2.124831571922846e-72,7.974730491583743e-57,2.4729239029307093e-30,3.3558791787762235e-213,3.732075114138207e-145,1.2083300303130196e-48,6.658366504491636e-26,6.906028790003727e-55,9.136245575335891e-42,0.10349873395856639,7.763577430045451e-48,1.746911499404449e-07,5.367704525887165e-17,9.312226854252225e-90,0.023744072102694982,0.333515156579833,2.908429478882631e-23,4.5892691355271294e-10,3.348689951987218e-10,2.839110521101434e-21,1.499252713613616e-60,0.13102882804280233,5.621000197038941e-18,3.1258517860721435e-43,6.151035874534319e-45,0.40791619924991257,3.0667933727032754e-111,0.00029683458124488507
